"","gasDayStart","gasInStorage","full","trend","injection","withdrawal","workingGasVolume","injectionCapacity","withdrawalCapacity","year","month"
"1350","2018-12-31",773.642,69.96,-0.18,809.97,2771.1,1105.8647,11622.19,20210.51,"2018","12-31"
"1351","2018-12-30",775.9112,70.14,-0.14,997.07,2505.3,1106.1755,11693.08,20355.21,"2018","12-30"
"1352","2018-12-29",777.4183,70.28,-0.21,808.51,3104.7,1106.1755,11693.25,20354.77,"2018","12-29"
"1353","2018-12-28",779.7154,70.5,-0.36,516.9,4495.8,1105.9811,11676.14,20035.67,"2018","12-28"
"1354","2018-12-27",783.6983,70.86,-0.38,476.68,4718.2,1105.9811,11675.73,20338.97,"2018","12-27"
"1355","2018-12-26",787.9345,71.24,-0.28,764.37,3873.2,1105.9811,11675.46,20339.66,"2018","12-26"
"1356","2018-12-25",791.0241,71.52,-0.2,993.65,3256.3,1105.9811,11675.2,20340.29,"2018","12-25"
"1357","2018-12-24",793.2882,71.73,-0.24,503.73,3150.4,1105.9811,11674.93,20340.82,"2018","12-24"
"1358","2018-12-23",795.9355,71.96,-0.2,725.98,2913.7,1106.0533,11675.46,20343.69,"2018","12-23"
"1359","2018-12-22",798.1297,72.16,-0.18,955.54,2978,1106.0533,11675.08,20344.76,"2018","12-22"
"1360","2018-12-21",800.1555,72.34,-0.32,633.43,4151.4,1106.0533,11674.51,20346.44,"2018","12-21"
"1361","2018-12-20",803.6299,72.66,-0.49,193.85,5594.4,1106.0533,11673.84,20348.37,"2018","12-20"
"1362","2018-12-19",809.0619,73.15,-0.53,156.53,6013.3,1106.0533,11673.23,20350.19,"2018","12-19"
"1363","2018-12-18",814.9217,73.68,-0.57,216.42,6518.1,1106.0533,11672.54,20352.18,"2018","12-18"
"1364","2018-12-17",821.2256,74.25,-0.59,144.89,6659.4,1106.0533,11671.79,20354.11,"2018","12-17"
"1365","2018-12-16",827.4311,74.81,-0.52,305.28,6001.4,1106.0348,11670.9,20355.76,"2018","12-16"
"1366","2018-12-15",833.4522,75.35,-0.54,203.14,6219,1106.0348,11710.25,19997.78,"2018","12-15"
"1367","2018-12-14",839.6908,75.92,-0.67,138.95,7525.2,1106.0348,11709.49,19999.94,"2018","12-14"
"1368","2018-12-13",847.2932,76.61,-0.62,138.04,7049.9,1106.0348,11708.75,20002.02,"2018","12-13"
"1369","2018-12-12",849.4995,77.15,-0.58,152.15,6585.1,1101.0348,11668.05,19999.06,"2018","12-12"
"1370","2018-12-11",860.9191,77.84,-0.49,119.28,5592.6,1106.0348,11667.61,20360.17,"2018","12-11"
"1371","2018-12-10",866.4622,78.34,-0.42,150.31,4764.4,1106.0348,11667.41,20360.69,"2018","12-10"
"1372","2018-12-09",871.2691,78.77,-0.16,717.49,2433.3,1106.0245,11667.46,20361.07,"2018","12-09"
"1373","2018-12-08",872.9179,78.92,-0.14,890.84,2472.1,1106.0245,11667.66,20360.59,"2018","12-08"
"1374","2018-12-07",874.3813,79.06,-0.23,655.39,3231.9,1106.0245,11667.81,20360.3,"2018","12-07"
"1375","2018-12-06",872.0513,78.85,-0.29,480.04,3652.7,1106.0245,11667.52,20360.12,"2018","12-06"
"1376","2018-12-05",880.1563,79.58,-0.39,290.4,4559.1,1106.0245,11667.04,20362.42,"2018","12-05"
"1377","2018-12-04",884.4197,79.96,-0.33,410.59,4105.8,1106.0245,11666.81,20363.02,"2018","12-04"
"1378","2018-12-03",888.114,80.3,-0.22,705.23,3174.9,1106.0464,11666.8,20363.05,"2018","12-03"
"1379","2018-12-02",890.5859,80.52,-0.14,1146.9,2716.5,1105.9989,11666.15,20383.24,"2018","12-02"
"1380","2018-12-01",891.8348,80.64,-0.28,531.49,3625.4,1105.9989,11666.08,20383.38,"2018","12-01"
"1381","2018-11-30",894.8698,80.91,-0.35,330.15,4175.9,1105.9989,11626.05,20326.5,"2018","11-30"
"1382","2018-11-29",898.8889,81.27,-0.34,398.84,4165.4,1105.9989,11625.94,20326.67,"2018","11-29"
"1383","2018-11-28",902.6396,81.71,-0.39,301.28,4559.3,1104.6589,11615.73,20312.4,"2018","11-28"
"1384","2018-11-27",906.8978,82,-0.45,256.56,5239.6,1105.9989,11625.47,20315.22,"2018","11-27"
"1385","2018-11-26",907.0361,82.38,-0.41,330.56,4851.6,1100.9989,11625.67,19955.98,"2018","11-26"
"1386","2018-11-25",916.56,82.86,-0.27,476.08,3410.1,1106.1,11626.48,20319.67,"2018","11-25"
"1387","2018-11-24",919.4867,83.13,-0.3,500.71,3780.9,1106.1,11626.02,20321.14,"2018","11-24"
"1388","2018-11-23",922.7866,83.43,-0.45,284.71,5297.4,1106.1,11622.77,20336.08,"2018","11-23"
"1389","2018-11-22",927.8463,83.88,-0.52,246.53,5977.5,1106.1,11615.69,20337.75,"2018","11-22"
"1390","2018-11-21",933.6329,84.41,-0.5,299.77,5846.1,1106.1,11615.13,20339.35,"2018","11-21"
"1391","2018-11-20",939.2326,84.93,-0.49,272.66,5691.9,1105.875,11614.61,20340.64,"2018","11-20"
"1392","2018-11-19",944.8421,85.44,-0.41,313.56,4804,1105.875,11614.25,20341.49,"2018","11-19"
"1393","2018-11-18",949.3259,85.84,-0.23,495.44,3005.9,1105.8874,11614.15,20342.37,"2018","11-18"
"1394","2018-11-17",951.9934,86.08,-0.21,592.77,2880.5,1105.8874,11614.13,20342.35,"2018","11-17"
"1395","2018-11-16",954.2971,86.29,-0.24,434.87,3062.1,1105.8874,11614.02,20342.54,"2018","11-16"
"1396","2018-11-15",956.905,86.53,-0.16,451.36,2204.1,1105.8874,11614.03,20342.49,"2018","11-15"
"1397","2018-11-14",958.6396,86.69,-0.1,548.47,1694,1105.8874,11614.06,20342.43,"2018","11-14"
"1398","2018-11-13",959.772,86.79,-0.08,594.75,1425.7,1105.8874,11614.1,20342.38,"2018","11-13"
"1399","2018-11-12",960.7422,86.88,-0.05,801.19,1383.6,1105.8874,11613.56,20343.8,"2018","11-12"
"1400","2018-11-11",961.2441,86.92,0.09,1633.64,639.9,1105.941,11623.59,20344.65,"2018","11-11"
"1401","2018-11-10",960.2592,86.83,0.06,1471.94,776.7,1105.941,11623.74,20344.41,"2018","11-10"
"1402","2018-11-09",959.6421,86.77,-0.01,835.95,969,1105.941,11623.74,20335.89,"2018","11-09"
"1403","2018-11-08",959.7779,86.78,-0.14,466.12,2035.8,1105.941,11583.53,20306.26,"2018","11-08"
"1404","2018-11-07",961.246,86.92,-0.04,685.37,1089.5,1105.941,11583.54,20306.23,"2018","11-07"
"1405","2018-11-06",961.701,86.96,-0.01,906.27,997.7,1105.9397,11583.57,20306.16,"2018","11-06"
"1406","2018-11-05",961.5455,86.92,0,785.55,810.9,1106.2236,11583.6,20288.05,"2018","11-05"
"1407","2018-11-04",961.714,86.97,0.04,1165.05,748.5,1105.8193,11582.21,20285.2,"2018","11-04"
"1408","2018-11-03",961.2999,86.93,0.03,1164.13,826.9,1105.8193,11582.3,20285.01,"2018","11-03"
"1409","2018-11-02",961.0153,86.91,0,878.44,906.7,1105.8193,11582.37,20284.87,"2018","11-02"
"1410","2018-11-01",960.8693,86.77,0.04,1556.58,1093,1107.3961,11582.42,20133.11,"2018","11-01"
"1411","2018-10-31",960.9387,86.83,-0.12,580.38,1918.3,1106.7407,11594.86,20123.17,"2018","10-31"
"1412","2018-10-30",962.2078,86.94,-0.12,675.09,2036.1,1106.7407,11634.51,19764.02,"2018","10-30"
"1413","2018-10-29",961.725,86.9,-0.14,573.77,2156.4,1106.7407,11634.43,19764.19,"2018","10-29"
"1414","2018-10-28",963.2732,87.04,-0.01,835.65,977.7,1106.736,11634.89,19762.93,"2018","10-28"
"1415","2018-10-27",963.4234,86.98,0.04,997.85,537.2,1107.5976,11805.97,20042.4,"2018","10-27"
"1416","2018-10-26",962.9589,87.01,0.02,852.7,645.3,1106.736,11636.86,19757.73,"2018","10-26"
"1417","2018-10-25",962.8055,87,0.04,1108.16,676.4,1106.7306,11642.6,19764.13,"2018","10-25"
"1418","2018-10-24",962.3789,86.96,0.07,1501.76,703.2,1106.7306,11643.64,19761.54,"2018","10-24"
"1419","2018-10-23",961.613,86.89,0.08,1311.86,385.1,1106.7306,11692.5,19756.09,"2018","10-23"
"1420","2018-10-22",960.6898,86.8,0.09,1435.54,437,1106.7306,11689.82,19763.06,"2018","10-22"
"1421","2018-10-21",959.6933,86.72,0.24,2888.62,195.2,1106.7141,11690.34,19760.87,"2018","10-21"
"1422","2018-10-20",956.9937,86.47,0.24,2844.16,193.8,1106.7141,11690.93,19759.49,"2018","10-20"
"1423","2018-10-19",954.1001,86.21,0.16,2054.98,332.7,1106.7141,11691.69,19757.49,"2018","10-19"
"1424","2018-10-18",952.4152,86.06,0.15,2212.1,523.9,1106.7141,11692.64,19660.59,"2018","10-18"
"1425","2018-10-17",950.7673,85.91,0.17,2096.63,213.1,1106.7141,11693.61,19658.14,"2018","10-17"
"1426","2018-10-16",948.8605,85.74,0.21,2501.56,199.9,1106.7141,11694.26,19656.48,"2018","10-16"
"1427","2018-10-15",946.4568,85.52,0.23,2766.93,201.2,1106.7141,11693.61,19658.4,"2018","10-15"
"1428","2018-10-14",943.8416,85.28,0.38,4296.06,138.1,1106.7368,11759.8,19694.91,"2018","10-14"
"1429","2018-10-13",939.7847,84.91,0.39,4423.3,126.4,1106.7368,11760.71,19692.51,"2018","10-13"
"1430","2018-10-12",935.2262,84.5,0.32,3694.13,179.8,1106.7368,11787.97,19689.2,"2018","10-12"
"1431","2018-10-11",931.8175,84.2,0.25,2993.82,192.7,1106.7368,11895.24,19687.16,"2018","10-11"
"1432","2018-10-10",929.0267,83.94,0.2,2442.23,210.1,1106.7368,11895.9,19685.52,"2018","10-10"
"1433","2018-10-09",926.9378,83.75,0.14,1895.03,324.4,1106.7368,11896.57,19683.82,"2018","10-09"
"1434","2018-10-08",925.4089,83.62,0.16,2098.18,328.8,1106.7368,11896.09,19685.13,"2018","10-08"
"1435","2018-10-07",923.6469,83.46,0.27,3131.08,133.8,1106.7409,11896.99,19683.06,"2018","10-07"
"1436","2018-10-06",920.6424,83.18,0.28,3307.62,190.5,1106.7559,11902.33,19680.93,"2018","10-06"
"1437","2018-10-05",917.5064,82.9,0.19,2497.61,394.5,1106.7559,11903.11,19678.79,"2018","10-05"
"1438","2018-10-04",915.3746,82.71,0.14,1820.83,310.6,1106.7559,11894.71,19677.04,"2018","10-04"
"1439","2018-10-03",913.8572,82.58,0.17,2128.34,277.7,1106.6815,11902.28,19675.37,"2018","10-03"
"1440","2018-10-02",912.1225,82.42,0.14,1943.36,338.9,1106.6815,11903,19673.66,"2018","10-02"
"1441","2018-10-01",910.4941,82.27,0.15,2017.42,382.7,1106.6965,11832.59,19530.86,"2018","10-01"
"1442","2018-09-30",909.0696,82.19,0.27,3254.18,227.8,1106.0685,11940.08,19674.24,"2018","09-30"
"1443","2018-09-29",906.0197,81.91,0.27,3232.98,270.9,1106.0685,11940.37,19673.46,"2018","09-29"
"1444","2018-09-28",903.0282,81.64,0.23,3057.29,468.6,1106.0685,11940.58,19672.86,"2018","09-28"
"1445","2018-09-27",900.4152,81.41,0.24,2990.36,384.3,1106.0707,11918.82,19672.16,"2018","09-27"
"1446","2018-09-26",897.7377,81.16,0.18,2503.8,524,1106.0686,11918.92,19672.32,"2018","09-26"
"1447","2018-09-25",895.5665,80.97,0.17,2487.65,613.6,1106.0685,11896.88,19672.41,"2018","09-25"
"1448","2018-09-24",893.6638,80.8,0.17,2689.67,775.2,1106.0535,11918.45,19673.02,"2018","09-24"
"1449","2018-09-23",891.4086,80.59,0.32,3871.23,375.8,1106.087,11919.65,19671.35,"2018","09-23"
"1450","2018-09-22",887.9168,80.28,0.31,3838.27,369.4,1106.087,11920.42,19669.22,"2018","09-22"
"1451","2018-09-21",884.4634,79.96,0.31,3774.63,360.8,1106.087,11899.05,19667.39,"2018","09-21"
"1452","2018-09-20",880.8899,79.64,0.29,3533.88,332.5,1106.087,11899.87,19665.1,"2018","09-20"
"1453","2018-09-19",877.852,79.37,0.31,3703.97,271.8,1106.072,11900.38,19663.1,"2018","09-19"
"1454","2018-09-18",874.2611,79.04,0.33,3826.33,222.5,1106.072,11901.41,19660.31,"2018","09-18"
"1455","2018-09-17",870.6365,78.71,0.3,3659.43,301.9,1106.087,11901.43,19660.99,"2018","09-17"
"1456","2018-09-16",867.2479,78.41,0.43,4951.67,153,1106.1117,11902.78,19658.76,"2018","09-16"
"1457","2018-09-15",862.4278,77.97,0.42,4813.26,206.6,1106.1117,11903.81,19656.05,"2018","09-15"
"1458","2018-09-14",857.8264,77.55,0.32,3871.51,356.3,1106.1117,11904.47,19654.32,"2018","09-14"
"1459","2018-09-13",853.3043,77.15,0.25,3338.26,545.7,1106.0967,11904.56,19653.22,"2018","09-13"
"1460","2018-09-12",851.5629,76.99,0.26,3418.04,594.3,1106.1117,11905.02,19652.48,"2018","09-12"
"1461","2018-09-11",848.7296,76.73,0.29,3525.14,357.2,1106.1117,11905.56,19651.05,"2018","09-11"
"1462","2018-09-10",845.5462,76.44,0.29,3612.68,379.9,1106.1117,11906.12,19649.63,"2018","09-10"
"1463","2018-09-09",841.8952,76.12,0.39,4469.37,163.7,1106.0171,11905.69,19645.63,"2018","09-09"
"1464","2018-09-08",837.6585,75.74,0.35,4211.8,318.7,1106.0171,11906.36,19643.92,"2018","09-08"
"1465","2018-09-07",833.7577,75.38,0.29,3619.87,418.8,1106.0171,11906.69,19643.07,"2018","09-07"
"1466","2018-09-06",830.7357,75.11,0.25,3338.27,585.5,1106.0171,11907.09,19642.04,"2018","09-06"
"1467","2018-09-05",827.8199,74.85,0.26,3429.6,518.6,1105.9471,11907.55,19640.82,"2018","09-05"
"1468","2018-09-04",824.7982,74.58,0.26,3409.77,511.5,1105.9471,11907.97,19639.69,"2018","09-04"
"1469","2018-09-03",821.8985,74.32,0.27,3640.87,671.7,1105.9471,11907.48,19641.03,"2018","09-03"
"1470","2018-09-02",818.9071,74.05,0.4,4508.96,103.3,1105.84,11907.59,19636.61,"2018","09-02"
"1471","2018-09-01",814.4906,73.65,0.38,4307.21,158,1105.84,11908.17,19634.97,"2018","09-01"
"1472","2018-08-31",809.4957,73.23,0.3,3761.59,459.5,1105.432,11919.07,19633.74,"2018","08-31"
"1473","2018-08-30",806.6467,72.97,0.29,3846.93,592.5,1105.432,11919.93,19632.44,"2018","08-30"
"1474","2018-08-29",803.4076,72.68,0.31,4028.6,603.6,1105.432,11920.56,19630.96,"2018","08-29"
"1475","2018-08-28",800.0076,72.37,0.32,4135.07,602.3,1105.432,11921.46,19629.09,"2018","08-28"
"1476","2018-08-27",796.4625,72.05,0.38,4545.83,304.6,1105.432,11895.75,19627.14,"2018","08-27"
"1477","2018-08-26",792.1954,71.66,0.45,5120.43,182.1,1105.467,11872,19625.93,"2018","08-26"
"1478","2018-08-25",787.2257,71.21,0.42,4937.28,245.9,1105.467,11872.66,19624.07,"2018","08-25"
"1479","2018-08-24",781.9706,70.74,0.38,4529.41,357.6,1105.467,11900.66,19621.99,"2018","08-24"
"1480","2018-08-23",778.3792,70.41,0.35,4224.88,400,1105.537,11901.45,19619.97,"2018","08-23"
"1481","2018-08-22",774.5313,70.06,0.36,4283.12,333.3,1105.467,11902.69,19617.95,"2018","08-22"
"1482","2018-08-21",770.5599,69.7,0.37,4502.73,456.9,1105.467,11878.23,19616.02,"2018","08-21"
"1483","2018-08-20",766.5062,69.34,0.36,4490.43,508.8,1105.467,11871.1,19615.8,"2018","08-20"
"1484","2018-08-19",762.4934,68.97,0.5,5661.88,125.7,1105.4966,11871.03,19614.31,"2018","08-19"
"1485","2018-08-18",756.9435,68.47,0.5,5703.04,129.9,1105.4876,11871.67,19612.27,"2018","08-18"
"1486","2018-08-17",751.3644,67.97,0.46,5256.05,194.6,1105.4876,11885.34,19610.16,"2018","08-17"
"1487","2018-08-16",746.1719,67.5,0.44,5004.21,127.1,1105.4876,11886.25,19608.09,"2018","08-16"
"1488","2018-08-15",741.3129,67.06,0.47,5317.3,98.5,1105.4832,11886.86,19605.85,"2018","08-15"
"1489","2018-08-14",736.0606,66.58,0.42,4823.92,188.4,1105.4982,11887.66,19603.98,"2018","08-14"
"1490","2018-08-13",731.427,66.16,0.4,4717.65,260,1105.4982,11878.77,19603.55,"2018","08-13"
"1491","2018-08-12",726.9602,65.76,0.49,5595.69,135.6,1105.5188,11881.39,19602,"2018","08-12"
"1492","2018-08-11",721.4902,65.26,0.51,5712.96,113.9,1105.5188,11881.96,19599.92,"2018","08-11"
"1493","2018-08-10",715.8876,64.76,0.45,5251.32,224,1105.5188,11887.2,19597.97,"2018","08-10"
"1494","2018-08-09",710.8605,64.3,0.4,4628.57,223.6,1105.5188,11862.03,19557.57,"2018","08-09"
"1495","2018-08-08",706.3916,63.9,0.38,4391.85,245.7,1105.5188,11887.54,19555.59,"2018","08-08"
"1496","2018-08-07",702.1437,63.51,0.35,4105.04,240.8,1105.5188,11888.19,19553.58,"2018","08-07"
"1497","2018-08-06",697.5201,63.08,0.36,4225.7,238.1,1105.8162,11891.26,19544.69,"2018","08-06"
"1498","2018-08-05",693.4977,62.71,0.47,5432.62,202.6,1105.8526,11893.42,19543.54,"2018","08-05"
"1499","2018-08-04",688.2009,62.23,0.46,5371.44,235.8,1105.8526,11894.95,19541.62,"2018","08-04"
"1500","2018-08-03",682.9977,61.76,0.37,4624.82,501.5,1105.8676,11940.53,19539.92,"2018","08-03"
"1501","2018-08-02",678.8306,61.38,0.36,4364.87,391.3,1105.8676,11737,19538.57,"2018","08-02"
"1502","2018-08-01",674.8091,61.19,0.4,4687.4,308.5,1102.8557,11733.04,19537.82,"2018","08-01"
"1503","2018-07-31",670.4859,60.63,0.41,4834.69,337.8,1105.8676,11945.71,19536.63,"2018","07-31"
"1504","2018-07-30",665.8304,60.21,0.4,4802.48,365.6,1105.8676,11942.1,19536.25,"2018","07-30"
"1505","2018-07-29",661.3795,59.8,0.46,5297.36,236,1105.8938,11942.85,19574.34,"2018","07-29"
"1506","2018-07-28",656.3109,59.35,0.42,5014.15,319.4,1105.8938,11943.2,19573.31,"2018","07-28"
"1507","2018-07-27",651.4496,58.91,0.34,4118.18,409.7,1105.9088,11891.32,19572.26,"2018","07-27"
"1508","2018-07-26",647.7411,58.57,0.31,3834,424.9,1105.8938,11882.61,19570.86,"2018","07-26"
"1509","2018-07-25",644.2615,58.26,0.31,3863.62,428.1,1105.9088,11892.1,19570.1,"2018","07-25"
"1510","2018-07-24",640.8578,57.95,0.3,3852.57,534.4,1105.9088,11892.2,19569.76,"2018","07-24"
"1511","2018-07-23",637.5863,57.65,0.34,4057.97,340.1,1105.9088,11871.07,19570.05,"2018","07-23"
"1512","2018-07-22",633.8848,57.32,0.44,5070.06,178.1,1105.8532,11871.13,19568.09,"2018","07-22"
"1513","2018-07-21",629.0137,56.88,0.43,4892.68,150.2,1105.8532,11871.38,19567.35,"2018","07-21"
"1514","2018-07-20",624.2835,56.45,0.32,3907.96,369.7,1105.8382,11872.34,19567,"2018","07-20"
"1515","2018-07-19",620.7932,56.14,0.29,3874.61,642.6,1105.8382,11872.58,19566.58,"2018","07-19"
"1516","2018-07-18",617.6256,55.86,0.28,3711.61,564.6,1105.5724,11871.88,19566.44,"2018","07-18"
"1517","2018-07-17",613.8865,55.57,0.29,3662.19,413.9,1104.6724,11865.22,19565.52,"2018","07-17"
"1518","2018-07-16",611.1376,55.28,0.38,4493.67,302,1105.5574,11857.69,19564.79,"2018","07-16"
"1519","2018-07-15",606.9181,54.9,0.5,5625.99,109,1105.5841,11849.89,19562.94,"2018","07-15"
"1520","2018-07-14",601.4034,54.4,0.49,5567.95,113.3,1105.5991,11838.33,19562.33,"2018","07-14"
"1521","2018-07-13",595.9452,53.9,0.34,4128.52,337.7,1105.5991,11838.79,19561.02,"2018","07-13"
"1522","2018-07-12",592.1408,53.56,0.33,3985.4,365.1,1105.5991,11839.1,19560.12,"2018","07-12"
"1523","2018-07-11",588.5612,53.23,0.34,3917.1,205.6,1105.5991,11839.52,19558.96,"2018","07-11"
"1524","2018-07-10",584.8449,52.9,0.33,3843.81,205.9,1105.5772,11840.29,19557.88,"2018","07-10"
"1525","2018-07-09",582.0904,52.8,0.37,4286.01,188.9,1102.4227,11840.48,19557.3,"2018","07-09"
"1526","2018-07-08",577.9867,52.28,0.52,5898.09,200.4,1105.5566,11841.24,19555.17,"2018","07-08"
"1527","2018-07-07",572.3119,51.77,0.51,5833.62,186,1105.5566,11841.85,19553.5,"2018","07-07"
"1528","2018-07-06",566.5904,51.25,0.41,4782.56,235,1105.5566,11842.25,19551.85,"2018","07-06"
"1529","2018-07-05",562.0249,50.84,0.38,4464.01,304.3,1105.5566,11842.8,19550.34,"2018","07-05"
"1530","2018-07-04",557.858,50.46,0.35,4173.07,314.6,1105.5566,11811.9,19548.7,"2018","07-04"
"1531","2018-07-03",553.1903,50.04,0.37,4317.83,269.3,1105.5566,11813.49,19547.06,"2018","07-03"
